movieId,title,genres,year
2576,Son of Dracula,Horror,1943
2577,The Wolf Man,Horror,1941
2578,Howling II: Your Sister Is a Werewolf,Horror,1985
2579,Tarantula,Horror|Sci-Fi,1955
2580,The Rocky Horror Picture Show,Comedy|Horror|Musical|Sci-Fi,1975
2581,The Flying Saucer,Sci-Fi,1950
2582,It Came from Hollywood,Comedy|Documentary,1982
2583,The Thing From Another World,Sci-Fi,1951
2584,It Came from Outer Space,Sci-Fi,1953
2585,The War of the Worlds,Action|Sci-Fi|War,1953
2586,It Came from Beneath the Sea,Sci-Fi,1955
2587,Invasion of the Body Snatchers,Horror|Sci-Fi,1956
2588,Earth vs. the Flying Saucers,Sci-Fi,1956
2589,It Conquered the World,Sci-Fi,1956
2590,The Mole People,Sci-Fi,1956
2591,Swamp Thing,Horror|Sci-Fi,1982
2592,Pork Chop Hill,War,1959
2593,"Run Silent, Run Deep",War,1958
2594,Notting Hill,Comedy|Romance,1999
2595,The Thirteenth Floor,Drama|Sci-Fi|Thriller,1999
2596,Eternity and a Day,Drama,1998
2597,The Loss of Sexual Innocence,Drama,1999
2598,Twice Upon a Yesterday,Comedy|Drama|Romance,1998
2599,Instinct,Drama|Thriller,1999
2600,Buena Vista Social Club,Documentary,1999
2601,Desert Blue,Drama,1999
2602,Finding North,Drama|Romance,1999
2603,Floating,Drama,1997
2604,Free Enterprise,Comedy|Romance|Sci-Fi,1998
2605,Limbo,Drama,1999
2606,Austin Powers: The Spy Who Shagged Me,Comedy,1999
2607,Taxman,Comedy|Drama,1999
2608,Red Dwarf,Comedy|Drama,1998
2609,The Red Violin,Drama|Mystery,1998
2610,Tarzan,Animation|Children's,1999
2611,The General's Daughter,Drama|Thriller,1999
2612,Get Bruce,Documentary,1999
2613,An Ideal Husband,Comedy,1999
2614,The Legend of 1900,Drama,1900
2615,Run Lola Run,Action|Crime|Romance,1998
2616,Trekkies,Documentary,1997
2617,Big Daddy,Comedy,1999
2618,The Boys,Drama,1997
2619,Le Dîner de Cons,Comedy,1998
2620,My Son the Fanatic,Comedy|Drama|Romance,1998
2621,Zone 39,Sci-Fi,1997
2622,Arachnophobia,Action|Comedy|Sci-Fi|Thriller,1990
2623,Wild Wild West,Action|Sci-Fi|Western,1999
2624,Summer of Sam,Drama,1999
2625,Broken Vessels,Drama,1998
2626,The Lovers on the Bridge,Drama|Romance,1991
2627,"Late August, Early September",Drama,1998
2628,American Pie,Comedy,1999
2629,Arlington Road,Thriller,1999
2630,Autumn Tale,Romance,1998
2631,Muppets From Space,Children's|Comedy,1999
2632,The Blair Witch Project,Horror,1999
2633,My Life So Far,Drama,1999
2634,Eyes Wide Shut,Drama,1999
2635,Lake Placid,Horror|Thriller,1999
2636,The Wood,Drama,1999
2637,The Velocity of Gary,Comedy|Romance,1998
2638,Ghostbusters,Comedy|Horror,1984
2639,Ghostbusters II,Comedy|Horror,1989
2640,Drop Dead Gorgeous,Comedy,1999
2641,The Haunting,Horror|Thriller,1999
2642,Inspector Gadget,Action|Adventure|Children's|Comedy,1999
2643,Trick,Romance,1999
2644,Deep Blue Sea,Action|Sci-Fi|Thriller,1999
2645,Mystery Men,Action|Adventure|Comedy,1999
2646,Runaway Bride,Comedy|Romance,1999
2647,Twin Falls Idaho,Drama,1999
2648,The Killing,Crime|Film-Noir,1956
2649,Killer's Kiss,Film-Noir,1955
2650,Spartacus,Drama,1960
2651,Lolita,Drama,1962
2652,Barry Lyndon,Drama,1975
2653,The 400 Blows,Drama,1959
2654,Jules and Jim,Drama,1961
2655,Vibes,Adventure|Comedy,1988
2656,The Mosquito Coast,Drama,1986
2657,The Golden Child,Action|Adventure|Comedy,1986
2658,Brighton Beach Memoirs,Comedy,1986
2659,Assassination,Action,1987
2660,Crimes of the Heart,Comedy|Drama,1986
2661,The Color Purple,Drama,1985
2662,The Kindred,Horror,1986
2663,No Mercy,Action|Thriller,1986
2664,Father of the Year,Comedy,2018
2665,Native Son,Drama,1986
2666,Otello,Drama,1986
2667,The Mission,Drama,1986
2668,Little Shop of Horrors,Comedy|Horror|Musical,1986
2669,The Little Shop of Horrors,Comedy|Horror,1960
2670,Allan Quatermain and the Lost City of Gold,Action|Adventure,1987
2671,The Morning After,Drama|Mystery,1986
2672,Radio Days,Comedy|Drama,1987
2673,From the Hip,Comedy,1987
2674,Outrageous Fortune,Comedy|Mystery,1987
2675,The Bedroom Window,Thriller,1987
2676,Deadtime Stories,Horror,1987
2677,Light of Day,Drama,1987
2678,Wanted: Dead or Alive,Action,1987
2679,Frances,Drama,1982
2680,Plenty,Drama,1985
2681,Dick,Comedy,1999
2682,The Gambler,Drama,1997
2683,The Iron Giant,Animation|Children's,1999
2684,The Sixth Sense,Thriller,1999
2685,The Thomas Crown Affair,Action|Thriller,1999
2686,The Thomas Crown Affair,Crime|Drama|Thriller,1968
2687,The Acid House,Comedy|Drama,1998
2688,The Adventures of Sebastian Cole,Comedy|Drama,1998
2689,Illuminata,Comedy,1998
2690,Stiff Upper Lips,Comedy,1998
2691,The Yards,Crime|Mystery,1999
2692,Bowfinger,Comedy,1999
2693,Brokedown Palace,Drama,1999
2694,Detroit Rock City,Comedy,1999
2695,Alice and Martin,Drama,1998
2696,Better Than Chocolate,Comedy|Romance,1999
2697,Head On,Drama,1998
2698,Marcello Mastroianni: I Remember,Documentary,1997
2699,Cobra,Drama,1925
2700,Never Talk to Strangers,Thriller,1995
2701,Heaven Can Wait,Comedy,1978
2702,The Raven,Comedy|Horror,1963
2703,The Tingler,Horror,1959
2704,Pit and the Pendulum,Horror,1961
2705,The Tomb of Ligeia,Horror,1965
2706,The Masque of the Red Death,Horror,1964
2707,Tales of Terror,Horror,1962
2708,Haunted Honeymoon,Comedy,1986
2709,Cat's Eye,Horror,1985
2710,And Now for Something Completely Different,Comedy,1971
2711,Damien: Omen II,Horror,1978
2712,The Final Conflict,Horror,1981
2713,Airplane!,Comedy,1980
2714,Airplane II: The Sequel,Comedy,1982
2715,An American Werewolf in Paris,Comedy|Horror,1997
2716,European Vacation,Comedy,1985
2717,Vacation,Comedy,1983
2718,Funny Farm,Comedy,1988
2719,Big,Comedy|Fantasy,1988
2720,Problem Child,Comedy,1990
2721,Problem Child 2,Comedy,1991
2722,Little Nemo: Adventures in Slumberland,Animation|Children's,1992
2723,Oscar and Lucinda,Drama|Romance,1997
2724,Tequila Sunrise,Action|Romance|Thriller,1988
2725,The Pelican Brief,Thriller,1993
2726,A Christmas Story,Comedy|Drama,1983
2727,Mickey Blue Eyes,Comedy|Romance,1999
2728,Teaching Mrs. Tingle,Comedy|Thriller,1999
2729,Universal Soldier: The Return,Action|Sci-Fi,1999
2730,Universal Soldier,Action|Sci-Fi,1992
2731,Love Stinks,Comedy,1999
2732,Perfect Blue,Animation|Mystery,1997
2733,With Friends Like These...,Comedy,1998
2734,In Too Deep,Action|Thriller,1999
2735,The Source,Documentary,1999
2736,The Bat,Horror,1959
2737,Iron Eagle,Action|War,1986
2738,Iron Eagle II,Action|War,1988
2739,Aces: Iron Eagle III,Action|War,1992
2740,Iron Eagle IV,Action|War,1995
2741,Three Days of the Condor,Thriller,1975
2742,Hamlet,Drama,1964
2743,Male and Female,Adventure|Drama,1919
2744,Medicine Man,Adventure|Romance,1992
2745,The Spiders,Action|Drama,1919
2746,On the Ropes,Documentary,1999
2747,Rosie,Drama,1998
2748,The 13th Warrior,Action|Horror|Thriller,1999
2749,The Astronaut's Wife,Sci-Fi|Thriller,1999
2750,Dudley Do-Right,Children's|Comedy,1999
2751,The Muse,Comedy|Drama,1999
2752,Cabaret Balkan,Drama,1998
2753,A Dog of Flanders,Drama,1999
2754,The Lost Son,Drama,1999
2755,Lucie Aubrac,Romance|War,1997
2756,The Very Thought of You,Comedy|Romance,1998
2757,Chill Factor,Action|Thriller,1999
2758,Outside Providence,Comedy,1999
2759,Bedrooms & Hallways,Comedy|Romance,1998
2760,I Woke Up Early the Day I Died,Comedy,1998
2761,West Beirut,Drama,1998
2762,Stigmata,Thriller,1999
2763,Stir of Echoes,Thriller,1999
2764,Best Laid Plans,Crime|Drama,1999
2765,"Black Cat, White Cat",Comedy|Romance,1998
2766,The Minus Man,Drama|Mystery,1999
2767,Whiteboyz,Drama,1999
2768,The Adventures of Milo and Otis,Children's,1986
2769,Only Angels Have Wings,Drama,1939
2770,Othello,Drama,1952
2771,Queens Logic,Comedy|Drama,1991
2772,Public Access,Drama|Thriller,1993
2773,Saturn 3,Adventure|Sci-Fi|Thriller,1979
2774,A Soldier's Story,Drama,1984
2775,Communion,Horror,1977
2776,Don't Look in the Basement!,Horror,1973
2777,Nightmares,Horror,1983
2778,I Saw What You Did,Thriller,1965
2779,Yellow Submarine,Animation|Musical,1968
2780,American Beauty,Comedy|Drama,1999
2781,Stop Making Sense,Documentary,1984
2782,Blue Streak,Comedy,1999
2783,For Love of the Game,Comedy|Drama,1999
2784,Caligula,Drama,1980
2785,A Hard Day's Night,Comedy|Musical,1964
2786,Splendor,Comedy,1999
2787,Sugar Town,Comedy,1999
2788,The Buddy Holly Story,Drama,1978
2789,Fright Night,Comedy|Horror,1985
2790,Fright Night Part 2,Horror,1989
2791,The Separation,Drama,1994
2792,Barefoot in the Park,Comedy,1967
2793,Deliverance,Adventure|Thriller,1972
2794,Excalibur,Action|Drama|Fantasy|Romance,1981
2795,Lulu on the Bridge,Drama|Mystery|Romance,1998
2796,The Pajama Game,Comedy,1957
2797,Sommersby,Drama|Mystery|Romance,1993
2798,Thumbelina,Animation|Children's,1994
2799,Tommy,Drama|Musical,1975
2800,Hell Night,Horror,1981
2801,Operation Condor,Action|Adventure|Comedy,1990
2802,Armour of God 2: Operation Condor,Action|Adventure|Comedy,1990
2803,Double Jeopardy,Action|Thriller,1999
2804,Jakob the Liar,Drama,1999
2805,Mumford,Comedy,1999
2806,Dog Park,Comedy|Romance,1998
2807,Guinevere,Drama|Romance,1999
2808,The Adventures of Elmo in Grouchland,Children's|Comedy,1999
2809,Simon Sez,Drama,1999
2810,Drive Me Crazy,Comedy|Romance,1999
2811,Three Kings,Drama|War,1999
2812,"Happy, Texas",Comedy,1999
2813,New Rose Hotel,Action|Drama,1998
2814,Plunkett & MaCleane,Action|Drama,1999
2815,Romance,Drama|Romance,1999
2816,Napoleon and Samantha,Adventure,1972
2817,Alvarez Kelly,Western,1966
2818,And the Ship Sails On,Comedy|War,1984
2819,The Dark Half,Horror|Mystery,1993
2820,Gulliver's Travels,Adventure|Animation|Children's,1939
2821,Monkey Shines,Horror|Sci-Fi,1988
2822,Phantasm,Horror|Sci-Fi,1979
2823,Psycho II,Horror|Thriller,1983
2824,Psycho III,Horror|Thriller,1986
2825,Rain,Drama,1932
2826,Sanjuro,Action|Adventure,1962
2827,Random Hearts,Drama|Romance,1999
2828,Superstar,Comedy,1999
2829,Boys Don't Cry,Drama,1999
2830,"Five Wives, Three Secretaries and Me",Documentary,1998
2831,L'ennui,Drama|Romance,1998
2832,The Grandfather,Drama,1998
2833,The Limey,Action|Crime|Drama,1999
2834,The Mating Habits of the Earthbound Human,Comedy,1998
2835,Molly,Comedy|Drama,1999
2836,Risky Business,Comedy,1983
2837,Total Recall,Action|Adventure|Sci-Fi|Thriller,1990
2838,Body Heat,Crime|Thriller,1981
2839,Ferris Bueller's Day Off,Comedy,1986
2840,Year of Living Dangerously,Drama|Romance,1982
2841,Children of Paradise,Drama|Romance,1945
2842,High Plains Drifter,Western,1972
2843,Hang 'em High,Western,1967
2844,Citizens Band,Comedy,1977
2845,Drunken Master,Action|Comedy,1979
2846,The Conformist,Drama,1970
2847,Hairspray,Comedy|Drama,1988
2848,Brief Encounter,Drama|Romance,1946
2849,The Razor's Edge,Drama,1984
2850,Reds,Drama,1981
2851,Return with Honor,Documentary,1998
2852,Time of the Gypsies,Drama,1989
2853,Days of Heaven,Drama,1978
2854,The Fire Within,Drama,1963
2855,Bewitched Love,Drama,1967
2856,The Lady Eve,Comedy|Romance,1941
2857,Sullivan's Travels,Comedy,1942
2858,The Palm Beach Story,Comedy,1942
2859,Man Facing Southeast,Drama,1986
2860,Niagara,Drama|Thriller,1953
2861,Gilda,Film-Noir,1946
2862,South Pacific,Musical|Romance|War,1958
2863,Flashdance,Drama|Romance,1983
2864,Indochine,Drama|Romance,1992
2865,The Dirty Dozen,Action|War,1967
2866,Mike's Murder,Mystery,1984
2867,Help!,Comedy|Musical,1965
2868,Goldfinger,Action,1964
2869,From Russia with Love,Action,1963
2870,Dr. No,Action,1962
2871,The Blue Lagoon,Adventure|Drama|Romance,1980
2872,A Fistful of Dollars,Action|Western,1964
2873,Hard Eight,Crime|Thriller,1996
2874,Home Alone 2: Lost in New York,Children's|Comedy,1992
2875,Penitentiary,Drama,1979
2876,Penitentiary II,Drama,1982
2877,Someone to Watch Over Me,Action|Crime|Thriller,1987
2878,Sparrows,Drama,1926
2879,Naturally Native,Drama,1998
2880,Fight Club,Drama,1999
2881,Beefcake,Drama,1999
2882,The Story of Us,Comedy|Drama,1999
2883,Fever Pitch,Comedy|Romance,1997
2884,Joe the King,Crime|Drama,1999
2885,Julien Donkey-Boy,Drama,1999
2886,The Omega Code,Action,1999
2887,The Straight Story,Drama,1999
2888,The Bad Seed,Drama|Thriller,1956
2889,Time Bandits,Adventure|Fantasy|Sci-Fi,1981
2890,A Man and a Woman,Drama|Romance,1966
2891,Fitzcarraldo,Adventure|Drama,1982
2892,All That Jazz,Musical,1979
2893,Red Sorghum,Drama|War,1987
2894,Crimes and Misdemeanors,Comedy,1989
2895,Bats,Horror|Thriller,1999
2896,The Best Man,Drama,1999
2897,Bringing Out the Dead,Drama|Horror,1999
2898,Crazy in Alabama,Comedy|Drama,1999
2899,Three to Tango,Comedy|Romance,1999
2900,Body Shots,Drama,1999
2901,Men Cry Bullets,Drama,1997
2902,"Brother, Can You Spare a Dime?",Documentary,1975
2903,The Guardian,Horror|Thriller,1990
2904,The Ipcress File,Thriller,1965
2905,On Any Sunday,Documentary,1971
2906,Robocop,Action|Crime|Sci-Fi,1987
2907,Robocop 2,Action|Crime|Sci-Fi,1990
2908,Who Framed Roger Rabbit?,Adventure|Animation|Film-Noir,1988
2909,Melvin and Howard,Drama,1980
2910,For Your Eyes Only,Action,1981
2911,Licence to Kill,Action,1989
2912,Live and Let Die,Action,1973
2913,Rawhead Rex,Horror|Thriller,1986
2914,Thunderball,Action,1965
2915,The City,Drama,1998
2916,House on Haunted Hill,Horror,1999
2917,Music of the Heart,Drama,1999
2918,Being John Malkovich,Comedy,1999
2919,Dreaming of Joseph Lees,Romance,1998
2920,Man of the Century,Comedy,1999
2921,Princess Mononoke,Action|Adventure|Animation,1997
2922,The Suburbans,Drama,1999
2923,My Best Fiend,Documentary,1999
2924,Train of Life,Comedy|Drama,1998
2925,The Bachelor,Comedy|Romance,1999
2926,The Bone Collector,Thriller,1999
2927,The Insider,Drama,1999
2928,American Movie,Documentary,1999
2929,Last Night,Thriller,1998
2930,Portraits Chinois,Drama,1996
2931,Rosetta,Drama,1999
2932,"They Shoot Horses, Don't They?",Drama,1969
2933,Battling Butler,Comedy,1926
2934,Bride of Re-Animator,Comedy|Horror,1990
2935,Bustin' Loose,Comedy,1981
2936,Coma,Thriller,1978
2937,Creepshow,Horror,1982
2938,Creepshow 2,Horror,1987
2939,Re-Animator,Horror,1985
2940,Drugstore Cowboy,Crime|Drama,1989
2941,Falling Down,Action|Drama,1993
2942,The Funhouse,Horror,1981
2943,The General,Comedy,1927
2944,My Best Girl,Comedy|Romance,1927
2945,Piranha,Horror|Sci-Fi,1978
2946,Rough Night in Jericho,Western,1967
2947,Slaughterhouse,Horror,1987
2948,Slaughterhouse 2,Horror,1988
2949,The Taming of the Shrew,Comedy,1967
2950,Nighthawks,Action|Drama,1981
2951,Yojimbo,Comedy|Drama|Western,1961
2952,Repossessed,Comedy,1990
2953,The Omega Man,Sci-Fi,1971
2954,Spaceballs,Comedy|Sci-Fi,1987
2955,Robin Hood,Animation|Children's,1973
2956,Mister Roberts,Comedy|Drama|War,1955
2957,Quest for Fire,Adventure,1981
2958,Little Big Man,Comedy|Drama|Western,1970
2959,A Face in the Crowd,Drama,1957
2960,Trading Places,Comedy,1983
2961,Meatballs,Comedy,1979
2962,Meatballs Part II,Comedy,1984
2963,Meatballs III,Comedy,1987
2964,Meatballs 4,Comedy,1992
2965,Dead Again,Mystery|Romance|Thriller,1991
2966,Peter's Friends,Comedy|Drama,1992
2967,The Incredibly True Adventure of Two Girls in Love,Comedy|Romance,1995
2968,Experience Preferred... But Not Essential,Drama,1982
2969,Under the Rainbow,Comedy,1981
2970,How I Won the War,Comedy|War,1967
2971,Light It Up,Drama,1999
2972,Anywhere But Here,Drama,1999
2973,Dogma,Comedy,1999
2974,The Messenger: The Story of Joan of Arc,Drama|War,1999
2975,Pokémon: The First Movie - Mewtwo Strikes Back,Animation|Children's,1998
2976,Felicia's Journey,Thriller,1999
2977,Oxygen,Thriller,1999
2978,Where's Marlowe?,Comedy,1999
2979,The Ape,Horror|Sci-Fi,1940
2980,British Intelligence,Drama,1940
2981,The Commitments,Comedy|Drama,1991
2982,Holiday Inn,Comedy|Musical,1942
2983,The Longest Day,Action|Drama|War,1962
2984,Poison Ivy: The New Seduction,Drama|Thriller,1997
2985,Mirchi,Action|Drama,2013
2986,Ten Benny,Drama,1997
2987,Tora! Tora! Tora!,War,1970
2988,Women on the Verge of a Nervous Breakdown,Comedy|Drama,1988
2989,The Verdict,Drama,1982
2990,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,Drama,1972
2991,The Adventures of Buckaroo Banzai Across the 8th Dimension ...,Adventure|Comedy|Sci-Fi,1984
2992,Stand and Deliver,Drama,1987
2993,Moonstruck,Comedy,1987
2994,The Sandpiper,Drama|Romance,1965
2995,Jeremiah Johnson,Western,1972
2996,Repulsion,Thriller,1965
2997,Irma la Douce,Comedy,1963
2998,42 Up,Documentary,1998
2999,Liberty Heights,Drama,1999
3000,Mansfield Park,Drama,1999
3001,"Goodbye, 20th Century",Drama|Sci-Fi,1998
3002,Sleepy Hollow,Horror|Romance,1999
3003,The World Is Not Enough,Action|Thriller,1999
3004,All About My Mother,Comedy|Drama,1999
3005,Home Page,Documentary,1999
3006,The Living Dead Girl,Horror,1982
3007,March of the Wooden Soldiers,Comedy,1934
3008,Scrooged,Comedy,1988
3009,Harvey,Comedy,1950
3010,Bicycle Thieves,Drama,1948
3011,Matewan,Drama,1987
3012,Kagemusha,Drama|War,1980
3013,Chushingura,Drama,1962
3014,Christopher Robin,Animation|Adventure|Comedy,2018
3015,Maurice,Drama|Romance,1987
3016,The Grapes of Wrath,Drama,1940
3017,My Man Godfrey,Comedy,1957
3018,The Shop Around the Corner,Comedy|Romance,1940
3019,The Natural,Drama,1984
3020,Shampoo,Comedy|Romance,1975
3021,A River Runs Through It,Drama,1992
3022,Fatal Attraction,Thriller,1987
3023,Jagged Edge,Thriller,1985
3024,Stanley & Iris,Drama|Romance,1990
3025,Midnight Run,Action|Adventure|Comedy|Crime,1988
3026,Awakenings,Drama,1990
3027,Come See the Paradise,Drama|Romance,1990
3028,Backdraft,Action|Drama,1991
3029,The Fisher King,Comedy|Drama|Romance,1991
3030,The River,Drama,1984
3031,Country,Drama,1984
3032,Places in the Heart,Drama,1984
3033,'Night Mother,Drama,1986
3034,End of Days,Action|Thriller,1999
3035,Toy Story 2,Animation|Children's|Comedy,1999
3036,Flawless,Drama,1999
3037,Miss Julie,Drama,1999
3038,Ride with the Devil,Drama|Romance|War,1999
3039,Tumbleweeds,Drama,1999
3040,Bay of Blood,Horror,1971
3041,The Distinguished Gentleman,Comedy,1992
3042,The Hitch-Hiker,Film-Noir,1953
3043,Santa Fe Trail,Drama|Romance|Western,1940
3044,Lauderdale,Comedy,1989
3045,Agnes Browne,Comedy|Drama,1999
3046,The End of the Affair,Drama,1999
3047,The End of the Affair,Drama,1955
3048,Holy Smoke,Drama,1999
3049,A Map of the World,Drama,1999
3050,Sweet and Lowdown,Comedy|Drama,1999
3051,Bonfire of the Vanities,Comedy,1990
3052,Broadway Damage,Comedy,1997
3053,Daddy Long Legs,Comedy,1919
3054,Go West,Comedy,1925
3055,Grand Illusion,Drama|War,1937
3056,The Great Santini,Drama,1979
3057,The James Dean Story,Documentary,1957
3058,The Sea Wolves,Action|War,1980
3059,Stealing Home,Drama,1988
3060,Tarzan the Fearless,Action|Adventure,1933
3061,The Three Ages,Comedy,1923
3062,The Two Jakes,Drama,1990
3063,U2: Rattle and Hum,Documentary|Musical,1988
3064,Hell in the Pacific,Drama|War,1968
3065,The Glass Bottom Boat,Comedy|Romance,1966
3066,Cradle Will Rock,Drama,1999
3067,Deuce Bigalow: Male Gigolo,Comedy,1999
3068,The Green Mile,Drama|Thriller,1999
3069,The Cider House Rules,Drama,1999
3070,Diamonds,Mystery,1999
3071,The War Zone,Drama,1999
3072,The Bat Whispers,Crime|Drama|Mystery,1930
3073,The Last Picture Show,Drama,1971
3074,The 7th Voyage of Sinbad,Action|Adventure|Fantasy,1958
3075,Blood on the Sun,Drama|War,1945
3076,Anna and the King,Drama|Romance,1999
3077,Bicentennial Man,Comedy|Drama|Sci-Fi,1999
3078,Stuart Little,Children's|Comedy,1999
3079,The Emperor and the Assassin,Drama,1999
3080,Fantasia 2000,Animation|Children's|Musical,2000
3081,Magnolia,Drama,1999
3082,Onegin,Drama,1999
3083,Simpatico,Comedy|Drama,1999
3084,Topsy-Turvy,Drama,1999
3085,The Alley Cats,Drama,1968
3086,Boiling Point,Action|Drama,1993
3087,Brenda Starr,Adventure,1989
3088,Carnal Knowledge,Drama,1971
3089,Easy Rider,Adventure|Drama,1969
3090,The Falcon and the Snowman,Drama,1984
3091,Hi-Yo Silver,Western,1940
3092,Room at the Top,Drama,1959
3093,Ulysses,Adventure,1954
3094,Any Given Sunday,Drama,1999
3095,Man on the Moon,Comedy|Drama,1999
3096,Galaxy Quest,Adventure|Comedy|Sci-Fi,1999
3097,The Talented Mr. Ripley,Drama|Mystery|Thriller,1999
3098,Next Friday,Comedy,1999
3099,The Hurricane,Drama,1999
3100,Angela's Ashes,Drama,1999
3101,Play it to the Bone,Comedy|Drama,1999
3102,Titus,Drama,1999
3103,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,Documentary,1999
3104,The Third Miracle,Drama,1999
3105,Montana,Action|Comedy|Crime|Drama,1998
3106,Snow Falling on Cedars,Drama,1999
3107,"Girl, Interrupted",Drama,1999
3108,Trans,Drama,1998
3109,The Life and Times of Hank Greenberg,Documentary,1998
3110,My Dog Skip,Comedy,1999
3111,Supernova,Adventure|Sci-Fi,2000
3112,The Quarry,Drama,1998
3113,The Terrorist,Drama,1998
3114,Creature,Documentary,1999
3115,The Way We Were,Drama,1973
3116,Tess of the Storm Country,Drama,1922
3117,Stalag 17,Drama|War,1953
3118,The Presidio,Action,1988
3119,Papillon,Drama,1973
3120,Pal Joey,Comedy|Musical|Romance,1957
3121,The Last Detail,Comedy|Drama,1973
3122,Five Easy Pieces,Drama,1970
3123,Even Dwarfs Started Small,Drama,1971
3124,Dead Calm,Thriller,1989
3125,The Boys from Brazil,Thriller,1978
3126,Black Sunday,Horror,1960
3127,Against All Odds,Romance,1984
3128,The Snows of Kilimanjaro,Adventure,1952
3129,Loaded Weapon 1,Action|Comedy,1993
3130,The Loves of Carmen,Drama,1948
3131,Fast Times at Ridgemont High,Comedy,1982
3132,A Cry in the Dark,Drama,1988
3133,Born to Win,Drama,1971
3134,Batman: Mask of the Phantasm,Animation|Children's,1993
3135,American Flyers,Drama,1985
3136,Voyage of the Damned,Drama,1976
3137,Vampyros Lesbos,Horror,1970
3138,A Star Is Born,Drama,1937
3139,Poison,Drama,1991
3140,Pacific Heights,Thriller,1990
3141,Night Tide,Drama,1961
3142,The Draughtsman's Contract,Drama,1982
3143,Carmen,Drama,1984
3144,A Zed & Two Noughts,Drama,1985
3145,Woman in the Dunes,Drama,1964
3146,Down to You,Comedy|Romance,2000
3147,Rangasthalam,Action|Drama,2018
3148,"Not Love, Just Frenzy",Comedy|Drama|Thriller,1996
3149,Wirey Spindell,Comedy,1999
3150,Another Man's Poison,Crime|Drama,1952
3151,The Odessa File,Thriller,1974
3152,The Saphead,Comedy,1920
3153,Seven Chances,Comedy,1925
3154,Smashing Time,Comedy,1967
3155,Train Ride to Hollywood,Comedy,1978
3156,Where the Buffalo Roam,Comedy,1980
3157,Zachariah,Western,1971
3158,Kestrel's Eye,Documentary,1998
3159,Eye of the Beholder,Thriller,1999
3160,Isn't She Great?,Comedy,2000
3161,The Big Tease,Comedy,1999
3162,The Cup,Comedy,1999
3163,Santitos,Comedy,1997
3164,Encino Man,Comedy,1992
3165,The Goodbye Girl,Comedy|Romance,1977
3166,I Am Cuba,Drama,1964
3167,Malcolm X,Drama,1992
3168,Sister Act,Comedy|Crime,1992
3169,Sister Act 2: Back in the Habit,Comedy,1993
3170,The Hand That Rocks the Cradle,Thriller,1992
3171,Alive,Drama,1993
3172,Agnes of God,Drama|Mystery,1985
3173,Scent of a Woman,Drama,1992
3174,Wayne's World,Comedy,1992
3175,Wayne's World 2,Comedy,1993
3176,A League of Their Own,Comedy|Drama,1992
3177,Patriot Games,Action|Thriller,1992
3178,The Bodyguard,Action|Drama|Romance|Thriller,1992
3179,Death Becomes Her,Comedy,1992
3180,Far and Away,Drama|Romance,1992
3181,Howards End,Drama,1992
3182,Singles,Comedy|Drama|Romance,1992
3183,Twin Peaks: Fire Walk with Me,Drama|Mystery,1992
3184,White Men Can't Jump,Comedy,1992
3185,Buffy the Vampire Slayer,Comedy|Horror,1992
3186,Hard-Boiled,Action|Crime,1992
3187,Man Bites Dog,Action|Comedy|Crime|Drama,1992
3188,El Mariachi,Action|Thriller,1992
3189,Stop! Or My Mom Will Shoot,Action|Comedy,1992
3190,Forever Young,Adventure|Romance|Sci-Fi,1992
3191,The Cutting Edge,Drama,1992
3192,Of Mice and Men,Drama,1992
3193,Bad Lieutenant,Crime|Drama,1992
3194,Scream 3,Horror|Mystery|Thriller,2000
3195,Single White Female,Action,1992
3196,The Boondock Saints,Action|Comedy,1999
3197,Gun Shy,Comedy,2000
3198,Beloved/Friend,Drama,1999
3199,Gendernauts,Documentary,1999
3200,Knockout,Action|Adventure,1999
3201,The Baby,Horror,1973
3202,The Brandon Teena Story,Documentary,1998
3203,Different for Girls,Comedy,1996
3204,Minnie and Moskowitz,Action,1971
3205,They Might Be Giants,Comedy|Romance,1971
3206,The Beach,Adventure|Drama,2000
3207,Snow Day,Comedy,2000
3208,The Tigger Movie,Animation|Children's,2000
3209,Cotton Mary,Drama,1999
3210,Not One Less,Drama,1999
3211,Soft Toilet Seats,Comedy,1999
3212,Trois,Thriller,2000
3213,The Big Combo,Film-Noir,1955
3214,Conceiving Ada,Drama|Sci-Fi,1997
3215,Eaten Alive,Horror,1976
3216,Raining Stones,Drama,1993
3217,To Sir with Love,Drama,1967
3218,With Byrd at the South Pole,Documentary,1930
3219,Boiler Room,Drama,2000
3220,Hanging Up,Comedy|Drama,2000
3221,Pitch Black,Action|Sci-Fi,2000
3222,The Whole Nine Yards,Comedy|Crime,2000
3223,Beautiful People,Comedy,1999
3224,Black Tar Heroin: The Dark End of the Street,Documentary,1999
3225,Blue Collar,Crime|Drama,1978
3226,Bluebeard,Film-Noir|Horror,1944
3227,The Circus,Comedy,1928
3228,City Lights,Comedy|Drama|Romance,1931
3229,The Flamingo Kid,Comedy|Drama,1984
3230,A Dog's Life,Comedy,1920
3231,The Kid,Action,1921
3232,The Man from Laramie,Western,1955
3233,The Wild McCullochs,Drama,1975
3234,Class Reunion,Comedy,1982
3235,The Big Trees,Action|Drama,1952
3236,Happy Go Lovely,Musical,1951
3237,Reindeer Games,Action|Thriller,2000
