movieId,title,Plot,actors,director,runtime,cert,imdb_rating,imdb_id,poster
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"""Don't Be a Menace to South Central While Drinking your Juice in the Hood"" is a parody of several U.S. films about being in the 'Hood', for instance ""Boyz n the Hood"", ""South Central"", ""...","Shawn Wayans, Marlon Wayans, Tracey Cherelle Jones, Chris Spencer",Paris Barclay,89,R,6.6,tt0116126,https://m.media-amazon.com/images/M/MV5BY2NmM2M2MWItNjdlMC00ZWI3LTkwODUtZDNkYWZjYjgzZjY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
64,Two If by Sea,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank...","Denis Leary, Sandra Bullock, Stephen Dillane, Yaphet Kotto",Bill Bennett,96,R,5.2,tt0118002,https://m.media-amazon.com/images/M/MV5BY2YwZjVkMjItYjY4Yy00M2QyLTg0Y2MtYmFiNTgzMjNmMmQzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
65,Bio-Dome,"Moronic best friends get themselves locked inside the Bio-Dome, a science experiment, along with a group of environmental scientists for one year.","William Atherton, Denise Dowse, Dara Tomanovich, Kevin West",Jason Bloom,88,PG-13,4.4,tt0115683,https://m.media-amazon.com/images/M/MV5BYzY0ZjI0NTUtNDE4Yi00OGU2LWExZDMtNTY1MTM3ZWE3MzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
66,Lawnmower Man 2: Beyond Cyberspace,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and ...","Patrick Bergin, Matt Frewer, Austin O'Brien, Ely Pouget",Farhad Mann,93,PG-13,2.4,tt0116839,https://m.media-amazon.com/images/M/MV5BZGI0ZDZhOGUtZDZiOS00NWE2LThjNzQtYzI3ZGFjODUwZjlkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
67,Two Bits,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's ...","Jerry Barone, Mary Elizabeth Mastrantonio, Al Pacino, Patrick Borriello",James Foley,85,PG-13,6.3,tt0114753,https://m.media-amazon.com/images/M/MV5BOGE1NmM0MjYtZmJjYS00ODI5LWI0MjgtOGM2MTY3ZmIyNDZkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
68,French Twist,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.","Victoria Abril, Josiane Balasko, Alain Chabat, Ticky Holgado",Josiane Balasko,104,R,6.4,tt0113149,https://m.media-amazon.com/images/M/MV5BMTQyNzIyMjI1MV5BMl5BanBnXkFtZTgwMjkyMzUzMzE@._V1_SX300.jpg
69,Friday,"Two homies, Smokey and Craig, smoke a dope dealer's weed and try to figure a way to get the $200 they owe to the dealer by 10 p.m. that same night.","Ice Cube, Chris Tucker, Nia Long, Tommy 'Tiny' Lister",F. Gary Gray,91,R,7.3,tt0113118,https://m.media-amazon.com/images/M/MV5BYmEwNjNlZTUtNzkwMS00ZTlhLTkyY2MtMjM2MzlmODQyZGVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg
70,From Dusk Till Dawn,"Two criminals and their hostages unknowingly seek temporary refuge in a truck stop populated by vampires, with chaotic results.","George Clooney, Quentin Tarantino, Harvey Keitel, Juliette Lewis",Robert Rodriguez,108,R,7.3,tt0116367,https://m.media-amazon.com/images/M/MV5BZjk3YmZhMDAtOWUzMS00YjE5LTkxNzAtY2I1NGZjMDA2ZTk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
71,Fair Game,CIA operative Valerie Plame discovers her identity is allegedly leaked by the government as payback for an op-ed article her husband wrote criticizing the Bush administration.,"Naomi Watts, Sonya Davison, Vanessa Chong, Anand Tiwari",Doug Liman,108,PG-13,6.8,tt0977855,https://m.media-amazon.com/images/M/MV5BMjIyOTg1NzU0Ml5BMl5BanBnXkFtZTcwMjA2OTY5Mw@@._V1_SX300.jpg
72,Kicking and Screaming,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all...","Josh Hamilton, Samuel Gould, Catherine Kellner, Jonathan Baumbach",Noah Baumbach,96,R,7.0,tt0113537,https://m.media-amazon.com/images/M/MV5BNWU2YjdlN2ItNTk2OS00MzMwLTlhYjctNDI0MDI0NTQ3OWY0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg
73,Les Misérables,"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.","Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried",Tom Hooper,158,PG-13,7.6,tt1707386,https://m.media-amazon.com/images/M/MV5BMTQ4NDI3NDg4M15BMl5BanBnXkFtZTcwMjY5OTI1OA@@._V1_SX300.jpg
74,Bed of Roses,"Romantic drama about a young career girl who is swept off her feet by a shy florist, who fell in love with her after one glimpse through a shadowy window.","Christian Slater, Mary Stuart Masterson, Pamela Adlon, Josh Brolin",Michael Goldenberg,87,PG,6.1,tt0115644,https://m.media-amazon.com/images/M/MV5BNTUwOWM4YmUtMzdkMi00YjEwLWE0MmEtZTBmMGNhYWU4OGI3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
75,Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.","Rick Moranis, Tom Arnold, Julianne Phillips, Carol Kane",Steve Miner,90,PG,4.6,tt0115676,https://m.media-amazon.com/images/M/MV5BYzAzMmUyNTYtNTQ4Yi00ZDJmLTliMTAtOTFlY2U0ODNiMGNmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
76,Screamers,"In the year 2078, soldiers attempting to negotiate the end to a long-running war discover that the robots they built to assassinate enemy combatants have gained sentience and are now plotting against both sides.","Peter Weller, Roy Dupuis, Jennifer Rubin, Andrew Lauer",Christian Duguay,108,R,6.4,tt0114367,https://m.media-amazon.com/images/M/MV5BM2M2ZGM0NDUtODRhNS00MjcxLTg3ZWYtYjkyZDJkYmVjOWYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
77,Nico Icon,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item,...","Nico, Tina Aumont, Christian Päffgen, Edith Boulogne",Susanne Ofteringer,67,N/A,7.3,tt0113973,https://m.media-amazon.com/images/M/MV5BNTY2MDM2NzcyM15BMl5BanBnXkFtZTcwMjk3MzcyMQ@@._V1_SX300.jpg
78,The Crossing Guard,Freddy Gale is a seedy jeweller who has sworn to kill the drunk driver who killed his little girl.,"Jack Nicholson, David Morse, Anjelica Huston, Robin Wright",Sean Penn,111,R,6.3,tt0112744,https://m.media-amazon.com/images/M/MV5BMjkwNWMyZjQtNmU5MS00ZWE1LWE3NzMtNGZjNTlhYzcwNjIzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
79,The Juror,A juror in a Mafia trial is forced to convince the other jurors to vote not guilty by an obsessive mob enforcer.,"Demi Moore, Alec Baldwin, Joseph Gordon-Levitt, James Gandolfini",Brian Gibson,118,R,5.6,tt0116731,https://m.media-amazon.com/images/M/MV5BYTMzNjAyZTktNzRjMS00ZThmLTk5ODEtZWI5ZmYyZGNiNzMxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
80,The White Balloon,Several people try to help a little girl to find the money her mom gave her to buy a goldfish with.,"Aida Mohammadkhani, Mohsen Kafili, Fereshteh Sadre Orafaiy, Anna Borkowska",Jafar Panahi,85,UNRATED,7.8,tt0112445,https://images-na.ssl-images-amazon.com/images/M/MV5BMTE5ODk5MDAwN15BMl5BanBnXkFtZTYwNDA3MjE5._V1_SX300.jpg
81,Things to Do in Denver When You're Dead,Five different criminals face imminent death after botching a job quite badly.,"Andy Garcia, Christopher Lloyd, William Forsythe, Bill Nunn",Gary Fleder,115,R,6.8,tt0114660,https://m.media-amazon.com/images/M/MV5BMzI0OWEzZmItOGUyOC00M2Y2LWIzNDEtY2EzYzAwNWI0ZDkyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
82,Antonia's Line,"A Dutch matron establishes and, for several generations, oversees a close-knit, matriarchal community where feminism and liberalism thrive.","Willeke van Ammelrooy, Els Dottermans, Dora van der Groen, Veerle van Overloop",Marleen Gorris,102,R,7.5,tt0112379,https://ia.media-imdb.com/images/M/MV5BMTgwNjkwOTQ5NV5BMl5BanBnXkFtZTcwNjc3ODAyMQ@@._V1_SX300.jpg
83,Once Upon a Time... When We Were Colored,A narrator tells the story of his childhood years in a tightly knit Afro-American community in the deep south under racial segregation.,"Al Freeman Jr., Phylicia Rashad, Leon, Paula Kelly",Tim Reid,115,PG,7.2,tt0114039,https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NDk2MDcyNV5BMl5BanBnXkFtZTcwMTQxNTMyMQ@@._V1_SX300.jpg
84,Last Summer in the Hamptons,"Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the ...","Victoria Foyt, Viveca Lindfors, Jon Robin Baitz, Savannah Smith Boucher",Henry Jaglom,108,R,6.0,tt0113612,https://m.media-amazon.com/images/M/MV5BMTY2OTM4MDI2OV5BMl5BanBnXkFtZTcwNTQxMTYxMQ@@._V1_SX300.jpg
85,Angels and Insects,In the 1800s a naturalist marries into a family of British country gentry.,"Mark Rylance, Kristin Scott Thomas, Patsy Kensit, Jeremy Kemp",Philip Haas,116,R,7.0,tt0112365,https://m.media-amazon.com/images/M/MV5BZTc1MzY1ODAtMDhlMS00NjgyLTlkNTEtZTUwYTM4MzFkNWNmXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg
86,White Squall,Teenage boys discover discipline and camaraderie on an ill-fated sailing voyage.,"Jeff Bridges, Caroline Goodall, John Savage, Scott Wolf",Ridley Scott,129,PG-13,6.6,tt0118158,https://m.media-amazon.com/images/M/MV5BZjlmMDcwMWUtODBlZi00MmJkLThiODAtY2NkOGQxMTExZDU3L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg
87,Dunston Checks In,A young boy befriends a larcenous orangutan in a luxury hotel.,"Jason Alexander, Faye Dunaway, Eric Lloyd, Rupert Everett",Ken Kwapis,88,PG,5.3,tt0116151,https://m.media-amazon.com/images/M/MV5BN2RhOTA4YzAtNTg3NC00NmYxLWI1YjQtYzM4NTJlYzVhZGYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
88,Black Sheep,An experiment in genetic engineering turns harmless sheep into bloodthirsty killers that terrorize a sprawling New Zealand farm.,"Matthew Chamberlain, Nick Fenton, Sam Clarke, Eli Kent",Jonathan King,87,Not Rated,5.8,tt0779982,https://m.media-amazon.com/images/M/MV5BNzcwMTA1MjEzMl5BMl5BanBnXkFtZTcwNzE0MzQ0MQ@@._V1_SX300.jpg
89,Nick of Time,"An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.","Johnny Depp, Courtney Chase, Charles S. Dutton, Christopher Walken",John Badham,90,R,6.3,tt0113972,https://m.media-amazon.com/images/M/MV5BODg1ODNjMzItYjRkMS00NmExLTkxNWUtMWYwNWM2NDU1YzU1XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
90,The Journey of August King,"The Journey of August King is a multi-dimensional drama about a North Carolina farmer in April 1815. August King, a widower, is on his way home as he does every year after selling his ...","Jason Patric, Thandie Newton, Larry Drake, Sam Waterston",John Duigan,91,PG-13,6.6,tt0113490,https://images-na.ssl-images-amazon.com/images/M/MV5BMWNkM2U1MTMtZTA4NC00OGE4LThmMzgtNWQzYWU4OTU1Y2YwXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_SX300.jpg
91,Mary Reilly,"A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.","Julia Roberts, John Malkovich, George Cole, Michael Gambon",Stephen Frears,108,R,5.8,tt0117002,https://m.media-amazon.com/images/M/MV5BZWI5MzBiMjgtNDE2ZC00MTA1LWFmNWItZDQyMDA2NGE0MjQ5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
92,Vampire in Brooklyn,"Maximillian is the only survivor from a race of vampires on a Caribbean Island, and as a vampire, he must find a mate to keep the line from ending. He knows that a child had been born to a ...","Eddie Murphy, Angela Bassett, Allen Payne, Kadeem Hardison",Wes Craven,100,R,4.5,tt0114825,https://m.media-amazon.com/images/M/MV5BNWFlYjJiYzUtNWE1YS00YzM5LTkxYzMtN2FlMjI4NTNlNzExXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
93,Beautiful Girls,A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.,"Matt Dillon, Noah Emmerich, Annabeth Gish, Lauren Holly",Ted Demme,112,R,7.2,tt0115639,https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
94,Broken Arrow,Terrorists steal nuclear warheads from the U.S. military but don't count on a pilot and park ranger spoiling their plans.,"John Travolta, Christian Slater, Samantha Mathis, Delroy Lindo",John Woo,108,R,6.0,tt0115759,https://m.media-amazon.com/images/M/MV5BYzU2NDg3ZTItNzRmNy00NTQzLTljMDUtNjczOTMwZjEzNWVkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
95,A Midwinter's Tale,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent ...","Richard Briers, Hetta Charnley, Joan Collins, Nicholas Farrell",Kenneth Branagh,99,R,7.3,tt0113403,https://ia.media-imdb.com/images/M/MV5BMTIyMDEwMDAyMl5BMl5BanBnXkFtZTYwOTUwNTk4._V1_SX300.jpg
96,10 Things I Hate About You,"A pretty, popular teenager can't go out on a date until her ill-tempered older sister does.","Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik",Gil Junger,97,PG-13,7.3,tt0147800,https://m.media-amazon.com/images/M/MV5BMmVhZjhlZDYtMDAwZi00MDcyLTgzOTItOWNiZjY0YmE0MGE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
97,Shopping,"You've run out of options, no school, no job. Steal a car, smash a shop with a heavy car and reap the proceeds! This movie is about underground England. The causes, the benefits, and the result of a life of 'crash and carry.'","Sadie Frost, Jude Law, Sean Pertwee, Fraser James",Paul W.S. Anderson,87,R,5.4,tt0111173,https://m.media-amazon.com/images/M/MV5BMTA5NzE3MjQ4MzFeQTJeQWpwZ15BbWU3MDQ1MDU2MjE@._V1_SX300.jpg
98,Heidi Fleiss: Hollywood Madam,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the ...","Nick Broomfield, Nina Xining Zuo, Madam Alex, Corinne Bohrer",Nick Broomfield,106,NOT RATED,6.6,tt0113283,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NDc5NzQzNF5BMl5BanBnXkFtZTcwMDUyODkxMQ@@._V1_SX300.jpg
99,City Hall,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","Al Pacino, John Cusack, Bridget Fonda, Danny Aiello",Harold Becker,111,R,6.2,tt0115907,https://m.media-amazon.com/images/M/MV5BNDlhNDc3MmEtODJkMS00YmVlLWI4MTUtNDRkMTFhYjk1NDdlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
100,Bottle Rocket,Three friends plan to pull off a simple robbery and go on the run.,"Luke Wilson, Owen Wilson, Ned Dowd, Shea Fowler",Wes Anderson,91,R,7.0,tt0115734,https://m.media-amazon.com/images/M/MV5BNDA3NGEwZGYtN2I0Yy00M2E3LWEzNmItNzUwOWUyYmUzYWZmXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_SX300.jpg
101,Mr. Wrong,"A single and lonely woman finds the seemingly perfect man to date, but soon regrets it when his deranged and possessive other personality emerges and worst still, she cannot convince anyone else of his Jekyll/Hyde true nature.","Ellen DeGeneres, Bill Pullman, Joan Cusack, Dean Stockwell",Nick Castle,96,PG-13,3.8,tt0117102,https://m.media-amazon.com/images/M/MV5BMTM0MTAxMjcyMl5BMl5BanBnXkFtZTcwMTIzMTEyMQ@@._V1_SX300.jpg
102,Unforgettable,"Carrie Wells, a former police detective, has a rare ability to remember virtually everything she experiences including detailed visual recall. She returns to police work and uses her ability to solve crimes.","Poppy Montgomery, Dylan Walsh, James Hiroyuki Liao, Jane Curtin",N/A,60,TV-14,6.8,tt1842530,https://m.media-amazon.com/images/M/MV5BMTYwMzU5NDM5Ml5BMl5BanBnXkFtZTcwMjkyOTYzNg@@._V1_SX300.jpg
103,Happy Gilmore,A rejected hockey player puts his skills to the golf course to save his grandmother's house.,"Adam Sandler, Christopher McDonald, Julie Bowen, Frances Bay",Dennis Dugan,92,PG-13,7.0,tt0116483,https://m.media-amazon.com/images/M/MV5BZWI2NjliOTYtZjE1OS00YzAyLWJjYTQtYWNmZTQzMTQzNzVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
104,The Bridges of Madison County,"Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson, for four days in the 1960s.","Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak",Clint Eastwood,135,PG-13,7.6,tt0112579,https://m.media-amazon.com/images/M/MV5BOTczNjIwMDM0MF5BMl5BanBnXkFtZTgwNzEzNTU1NTM@._V1_SX300.jpg
105,Nobody Loves Me,"On the brink of her 30th birthday, Fanny feels the door to marital happiness closing up on her. She is obsessed with death, even visits evening classes on dying and so it seems fitting, ...","Maria Schrader, Pierre Sanoussi-Bliss, Michael von Au, Elisabeth Trissenaar",Doris Dörrie,104,N/A,7.3,tt0110251,https://m.media-amazon.com/images/M/MV5BMTM1NzQ2NjQ3Ml5BMl5BanBnXkFtZTcwNzg5NjYxMQ@@._V1_SX300.jpg
106,Muppet Treasure Island,The Muppets' twist on the classic tale.,"Tim Curry, Billy Connolly, Jennifer Saunders, Kevin Bishop","Brian Henson, David Lane",99,G,7.0,tt0117110,https://m.media-amazon.com/images/M/MV5BMTlmNzhiMWEtOWVjZC00NmM0LTgxNDItMDJmYTkxYTZkY2FjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
107,Catwalk,"A camera follows model Christy Turlington through the spring fashion shows in Milan, Paris, and New York one year in the early 1990s, probably 1992. She and others dash from one designer's ...","Christy Turlington, Azzedine Alaïa, Giorgio Armani, Nadja Auermann",Robert Leacock,95,N/A,6.4,tt0112646,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNzk1NjMxN15BMl5BanBnXkFtZTcwNjk0ODkxMQ@@._V1_SX300.jpg
108,Headless Body in Topless Bar,"Late one night, in a seedy topless bar, a group of men watch a stripper dance over their malted beverages. But, one of them is an ex-con who's about to put the group on a collision course ...","Raymond J. Barry, Rustam Branaman, Jennifer MacDonald, Taylor Nichols",James Bruce,110,N/A,4.7,tt0113276,https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyMTAzNDY0NF5BMl5BanBnXkFtZTcwODc4ODcxMQ@@._V1_SX300.jpg
109,Braveheart,"When his secret bride is executed for assaulting an English soldier who tried to rape her, William Wallace begins a revolt against King Edward I of England.","James Robinson, Sean Lawlor, Sandy Nelson, James Cosmo",Mel Gibson,178,R,8.4,tt0112573,https://m.media-amazon.com/images/M/MV5BMzkzMmU0YTYtOWM3My00YzBmLWI0YzctOGYyNTkwMWE5MTJkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
110,Taxi Driver,"A mentally unstable veteran works as a nighttime taxi driver in New York City, where the perceived decadence and sleaze fuels his urge for violent action by attempting to liberate a presidential campaign worker and an underage prostitute.","Diahnne Abbott, Frank Adu, Victor Argo, Gino Ardito",Martin Scorsese,114,R,8.3,tt0075314,https://m.media-amazon.com/images/M/MV5BM2M1MmVhNDgtNmI0YS00ZDNmLTkyNjctNTJiYTQ2N2NmYzc2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
111,Rumble in the Bronx,A young man visiting and helping his uncle in New York City finds himself forced to fight a street gang and the mob with his martial art skills.,"Jackie Chan, Anita Mui, Françoise Yip, Bill Tung",Stanley Tong,87,R,6.8,tt0113326,https://m.media-amazon.com/images/M/MV5BZTUxMzY1N2YtZjM5NC00MmUzLThkNzEtYjNiYzg0MzI4MDc5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
112,Before and After,Two parents deal with the effects when their son is accused of murdering his girlfriend.,"Meryl Streep, Liam Neeson, Edward Furlong, Julia Weldon",Barbet Schroeder,108,PG-13,6.1,tt0115645,https://m.media-amazon.com/images/M/MV5BMTgwODk4NDkzNF5BMl5BanBnXkFtZTcwMjA0MjUyMQ@@._V1_SX300.jpg
113,Margaret's Museum,"Margaret MacNiel, a girl living in a Cape Breton coal mining town, finds her life changing when she meets Neil Currie, a cheerful bagpipe-playing dishwasher. Unfortunately, neither of them are able to escape the industry around them.","Helena Bonham Carter, Clive Russell, Craig Anthony Olejnik, Kate Nelligan",Mort Ransen,114,R,7.3,tt0113774,http://ia.media-imdb.com/images/M/MV5BMTc3NjY0Mjk4MV5BMl5BanBnXkFtZTcwNTAzMzUyMQ@@._V1_SX300.jpg
114,Happiness Is in the Field,"Francis, the boss of a small plumbing supply company, is harassed by tax collectors, striking employees, and an impossible wife and daughter. His only joy is sharing lunch with his friend ...","Michel Serrault, Eddy Mitchell, Sabine Azéma, Carmen Maura",Étienne Chatiliez,106,N/A,7.1,tt0112556,https://m.media-amazon.com/images/M/MV5BNWVlZDI1MTEtNGMxMS00ZWUyLWE4MDAtYzE5MzY0YjA2ZWM0XkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
115,Anne Frank Remembered,"Using previously unreleased archival material in addition to contemporary interviews, this academy award-winning documentary tells the story of the Frank family and presents the first ...","Kenneth Branagh, Janny Brandes-Brilslijper, Glenn Close, Rose De Liema",Jon Blair,117,PG,8.1,tt0112373,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3NjcxMjEwMV5BMl5BanBnXkFtZTYwODMwNTc4._V1_SX300.jpg
